Date,SP,Export Meter Advance,Export LLF,Import Meter Advance,Import LLF,TLM,Export Settlement Volume,Import Settlement Volume,SRMC,SRMCe,Availability Flag,DTO Period,APX Hourly,APX HH,SSP,BSUoS Price,AAHEDC Price,GDoUS Price,DUoS Price,Day-ahead Hourly Sell Volume,Day-ahead Hourly Buy Volume,Day-ahead HH Sell Volume,Day-ahead HH Buy Volume,Intraday Sell Volume,Intraday Sell WAP,Intraday Buy Volume,Intraday Buy WAP,Buyback Volume,Buyback WAP,System Price Sell Volume,System Price Buy Volume,BM Offer Volume,BM Offer Price,BM Bid Volume,BM Bid Price,Day-ahead Hourly Revenue,Day-ahead HH Revenue,Intraday Sell Revenue,Intraday Buy Revenue,Buyback Revenue,System Price Revenue,BM Offer Revenue,BM Bid Revenue,Forward Trade Fees,Buyback Fees,Profit Share,DTO Imbalance Volume,DTO Imbalance Revenue,DTO Imbalance Share,Non-delivery,Non DTO Export Volume,Non DTO Import Volume,Non DTO Export Revenue,Non DTO Import Revenue,BSUoS Export,AAHEDC Export,GDUoS,BSUoS Import,AAHEDC Import,DUoS,RO,FIT,CM,CFD,CCL,Total,Export Fixed Charge,Export Capacity Charge,Import Fixed Charge,Import Capacity Charge
12/09/2020,40,0.003,1.076,0.0012,1.076,1.0295625,0.003323428,0.001329371,0,0,AVAILABLE,FALSE,54.39,56.4,51.89,6.07612,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003323428,0.001329371,0.169003613,-0.070360688,0.020193546,0.000907229,0.01713,-0.008077418,-0.000362892,-0.010392,0,0,0,0,-0.009732,0.10830939,,,,
12/09/2020,41,0,1.076,0.0132,1.076,1.0292259,0,0.014618301,0,0,AVAILABLE,FALSE,46,54,41.6,5.90108,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014618301,0,-0.620283761,0,0,0,-0.086263765,-0.003991809,-0.114312,0,0,0,0,-0.107052,-0.931903336,,,,
12/09/2020,42,0.0005,1.076,0.0109,1.076,1.0288145,0.000553502,0.012066348,0,0,AVAILABLE,FALSE,46,44,12.15,5.6618,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553502,0.012066348,0.006590551,-0.149538251,0.003133819,0.000151205,0.002855,-0.068317249,-0.003296267,-0.094394,0,0,0,0,-0.088399,-0.391214192,,,,
12/09/2020,43,0.0068,1.076,0.0334,1.076,1.0290632,0.00752945,0.036982885,0,0,AVAILABLE,FALSE,40.83,44.4,12.15,5.67706,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752945,0.036982885,0.089653157,-0.458328893,0.042745137,0.002056387,0.038828,-0.209954057,-0.010100487,-0.289244,0,0,0,0,-0.270874,-1.065218756,,,,
12/09/2020,44,0.01,1.076,0.0122,1.076,1.0306166,0.011089435,0.01352911,0,0,AVAILABLE,FALSE,40.83,36,2,5.85752,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011089435,0.01352911,0.021735292,-0.027599385,0.064956585,0.003024098,0.0033,-0.079247034,-0.0036894,-0.04453,0,0,0,0,-0.098942,-0.160991843,,,,
12/09/2020,45,0.0387,1.076,0,1.076,1.0328624,0.04300963,0,0,0,AVAILABLE,FALSE,36.41,38.8,30,6.86054,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04300963,0,1.264483115,0,0.295069285,0.011703259,0.012771,0,0,0,0,0,0,0,0,1.58402666,,,,
12/09/2020,46,0.0001,1.076,0.0089,1.076,1.0332105,0.000111173,0.009894437,0,0,AVAILABLE,FALSE,36.41,31.7,2,7.60356,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111173,0.009894437,0.0002179,-0.020184652,0.000845314,3.02E-05,3.30E-05,-0.075232946,-0.002691447,-0.032485,0,0,0,0,-0.072179,-0.201646589,,,,
12/09/2020,47,0.0004,1.076,0.0034,1.076,1.0352578,0.000445575,0.003787387,0,0,LJ_NON_DISPATCH,FALSE,33.03,38.4,58,9.38613,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445575,0.003787387,0.025326481,-0.224061823,0.004182224,0.000120964,0.000132,-0.035548908,-0.001028193,-0.01241,0,0,0,0,-0.027574,-0.270861255,,,,
12/09/2020,48,0,1.076,0.0055,1.076,1.0348157,0,0.006124039,0,0,LJ_NON_DISPATCH,FALSE,33.03,30,2,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006124039,0,-0.01249304,0,0,0,-0.061240393,-0.001663254,-0.020075,0,0,0,0,-0.044605,-0.140076687,,,,
13/09/2020,1,0.0046,1.076,0.0002,1.076,1.0401178,0.005148167,0.000223833,0,0,LJ_NON_DISPATCH,FALSE,30.74,37,53.4,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005148167,0.000223833,0.269413879,-0.012191755,0.051481671,0.001391085,0.001518,-0.002238334,-6.05E-05,-0.00073,0,0,0,0,-0.001622,0.306962064,,,,
13/09/2020,2,0.0022,1.072,0.0021,1.072,1.0408883,0.002454831,0.002343248,0,0,LJ_NON_DISPATCH,FALSE,30.74,28,52,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002454831,0.002343248,0.125098186,-0.12428586,0.02454831,0.000662828,0.000726,-0.023432477,-0.0006327,-0.007665,0,0,0,0,-0.017031,-0.022011713,,,,
13/09/2020,3,0.0009,1.072,0.0026,1.072,1.0431683,0.001006449,0.002907519,0,0,LJ_NON_DISPATCH,FALSE,27.81,26.8,58,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001006449,0.002907519,0.057206548,-0.172008805,0.010064488,0.000271157,0.000297,-0.029075187,-0.000783343,-0.00949,0,0,0,0,-0.021086,-0.164604142,,,,
13/09/2020,4,0.0043,1.072,0.0005,1.072,1.0423003,0.004804587,0.000558673,0,0,LJ_NON_DISPATCH,FALSE,27.81,25,52,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004804587,0.000558673,0.244841777,-0.029632014,0.048045875,0.001295528,0.001419,-0.00558673,-0.000150643,-0.001825,0,0,0,0,-0.004055,0.254352794,,,,
13/09/2020,5,0,1.072,0.0041,1.072,1.0422435,0,0.004580869,0,0,LJ_NON_DISPATCH,FALSE,20,24,52,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004580869,0,-0.242969272,0,0,0,-0.045808686,-0.001235271,-0.014965,0,0,0,0,-0.033251,-0.338229229,,,,
13/09/2020,6,0.0005,1.072,0.0056,1.072,1.0424244,0.000558739,0.006257882,0,0,LJ_NON_DISPATCH,FALSE,20,16,30,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558739,0.006257882,0.016426941,-0.191491194,0.005587395,0.000150643,0.000165,-0.062578822,-0.001687199,-0.02044,0,0,0,0,-0.045416,-0.299283237,,,,
13/09/2020,7,0.0002,1.072,0.0051,1.072,1.0409953,0.000223189,0.00569133,0,0,LJ_NON_DISPATCH,FALSE,13.7,16,29.79,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223189,0.00569133,0.006515836,-0.1729356,0.002231894,6.03E-05,6.60E-05,-0.056913295,-0.001536557,-0.018615,0,0,0,0,-0.041361,-0.282487465,,,,
13/09/2020,8,0.0003,1.072,0.0034,1.072,1.0404079,0.000334595,0.003792079,0,0,LJ_NON_DISPATCH,FALSE,13.7,13,29.11018,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334595,0.003792079,0.009545323,-0.112595856,0.003345952,9.04E-05,9.90E-05,-0.037920787,-0.001024371,-0.01241,0,0,0,0,-0.027574,-0.178444353,,,,
13/09/2020,9,0.0002,1.072,0.0045,1.072,1.0398505,0.000222944,0.005016239,0,0,LJ_NON_DISPATCH,FALSE,11.3,12.7,28.65011,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222944,0.005016239,0.006259621,-0.14659011,0.002229439,6.03E-05,6.60E-05,-0.050162388,-0.001355785,-0.016425,0,0,0,0,-0.036495,-0.242412965,,,,
13/09/2020,10,0,1.072,0.0115,1.072,1.0391647,0,0.012810822,0,0,LJ_NON_DISPATCH,FALSE,11.3,12.3,28.21,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012810822,0,-0.368621167,0,0,0,-0.128108224,-0.003464784,-0.041975,0,0,0,0,-0.093265,-0.635434175,,,,
13/09/2020,11,0,1.072,0.0102,1.072,1.0396211,0,0.011367633,0,0,LJ_NON_DISPATCH,FALSE,16.48,13,29.73,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011367633,0,-0.344718922,0,0,0,-0.11367633,-0.003073113,-0.03723,0,0,0,0,-0.082722,-0.581420365,,,,
13/09/2020,12,0,1.072,0.0044,1.072,1.0391045,0,0.004901248,0,0,LJ_NON_DISPATCH,FALSE,16.48,16,29.41,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004901248,0,-0.147028621,0,0,0,-0.049012481,-0.001325657,-0.01606,0,0,0,0,-0.035684,-0.249110759,,,,
13/09/2020,13,0.0008,1.072,0.002,1.072,1.0407278,0.000892528,0.00223132,0,0,LJ_NON_DISPATCH,FALSE,26.7,23.7,30,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892528,0.00223132,0.026240328,-0.068278404,0.008925282,0.000241028,0.000264,-0.022313204,-0.000602571,-0.0073,0,0,0,0,-0.01622,-0.079043542,,,,
13/09/2020,14,0.0026,1.072,0.0006,1.072,1.0405158,0.002900126,0.00066926,0,0,LJ_NON_DISPATCH,FALSE,26.7,25,30.21,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002900126,0.00066926,0.08586054,-0.020622704,0.029001256,0.000783343,0.000858,-0.006692598,-0.000180771,-0.00219,0,0,0,0,-0.004866,0.081951065,,,,
13/09/2020,15,0,1.072,0,1.072,1.0385875,0,0,0,0,AVAILABLE,FALSE,27.25,22,17.22345,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,16,0,1.076,0,1.076,1.0381208,0,0,0,0,AVAILABLE,FALSE,27.25,33.1,53,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,17,0,1.076,0,1.076,1.0358795,0,0,0,0,AVAILABLE,FALSE,28.08,25,53,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,18,0,1.076,0,1.076,1.0357062,0,0,0,0,AVAILABLE,FALSE,28.08,34,53,10,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,19,0,1.076,0,1.076,1.0325612,0,0,0,0,AVAILABLE,FALSE,29.52,30.8,13.8,9.38077,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,20,0,1.076,0,1.076,1.0324492,0,0,0,0,AVAILABLE,FALSE,29.52,32,15,9.14601,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,21,0,1.076,0,1.076,1.0320732,0,0,0,0,AVAILABLE,FALSE,30.32,30,2,9.16144,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,22,0,1.076,0.0001,1.076,1.0323812,0,0.000111084,0,0,AVAILABLE,FALSE,30.32,29,2,9.12922,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111084,0,-0.000226612,0,0,0,-0.001014112,-3.02E-05,-0.000866,0,0,0,0,-0.000811,-0.002947965,,,,
13/09/2020,23,0,1.076,0,1.076,1.0335401,0,0,0,0,AVAILABLE,FALSE,32.22,33,15,9.36297,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,24,0,1.076,0,1.076,1.0323412,0,0,0,0,AVAILABLE,FALSE,32.22,33,2,9.76837,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,25,0,1.076,0.0001,1.076,1.03118,0,0.000110955,0,0,AVAILABLE,FALSE,30.57,30.3,1.5,9.31461,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110955,0,-0.000169761,0,0,0,-0.001033502,-3.02E-05,-0.000866,0,0,0,0,-0.000811,-0.002910504,,,,
13/09/2020,26,0,1.076,0,1.076,1.0308542,0,0,0,0,AVAILABLE,FALSE,30.57,31,0.5,9.35434,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,27,0,1.076,0.0001,1.076,1.0323319,0,0.000111079,0,0,AVAILABLE,FALSE,28.94,31.1,0.5,9.88475,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111079,0,-5.67E-05,0,0,0,-0.001097987,-3.02E-05,-0.000866,0,0,0,0,-0.000811,-0.002861879,,,,
13/09/2020,28,0,1.076,0.0001,1.076,1.032235,0,0.000111068,0,0,AVAILABLE,FALSE,28.94,25.1,0.5,9.7904,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111068,0,-5.66E-05,0,0,0,-0.001087405,-3.02E-05,-0.000866,0,0,0,0,-0.000811,-0.002851291,,,,
13/09/2020,29,0,1.076,0,1.076,1.0321184,0,0,0,0,AVAILABLE,FALSE,28.85,28,1.5,9.83954,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
13/09/2020,30,0,1.076,0.0001,1.076,1.0326304,0,0.000111111,0,0,AVAILABLE,FALSE,28.85,25.1,15,10,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111111,0,-0.001699999,0,0,0,-0.00111111,-3.02E-05,-0.000866,0,0,0,0,-0.000811,-0.00451835,,,,
13/09/2020,31,0.0045,1.076,0.0008,1.076,1.0328132,0.005000882,0.000889046,0,0,AVAILABLE,FALSE,28.86,22.8,15,10,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005000882,0.000889046,0.073512958,-0.013602398,0.050008815,0.001360844,0.025695,-0.008890456,-0.000241928,-0.006928,0,0,0,0,-0.006488,0.114426836,,,,
13/09/2020,32,0.0286,1.076,0,1.076,1.0320112,0.0317587,0,0,0,AVAILABLE,FALSE,28.86,31,15,10,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317587,0,0.466852888,0,0.317586999,0.00864892,0.163306,0,0,0,0,0,0,0,0,0.956394807,,,,
13/09/2020,33,0.0056,1.076,0.0009,1.076,1.030046,0.006206645,0.000997497,0,0,AVAILABLE,FALSE,38,33,27.1,9.99515,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006206645,0.000997497,0.164836083,-0.0275728,0.06203635,0.001693495,0.031976,-0.009970128,-0.000272169,-0.007794,0,0,0,0,-0.007299,0.207633831,,,,
13/09/2020,34,0.0081,1.076,0,1.076,1.0299261,0.008976424,0,0,0,AVAILABLE,FALSE,38,42,29.05,9.87443,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008976424,0,0.255549812,0,0.08863707,0.002449519,0.046251,0,0,0,0,0,0,0,0,0.392887401,,,,
13/09/2020,35,0.0051,1.076,0.0017,1.076,1.0282645,0.005642704,0.001880901,0,0,AVAILABLE,FALSE,47.6,45.8,54,9.19448,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005642704,0.001880901,0.29861191,-0.10360005,0.051881732,0.00154229,0.029121,-0.017293911,-0.000514097,-0.014722,0,0,0,0,-0.013787,0.231239874,,,,
13/09/2020,36,0.0071,1.076,0.0005,1.076,1.0290702,0.007861685,0.00055364,0,0,AVAILABLE,FALSE,47.6,49.1,59,8.89681,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007861685,0.00055364,0.454562609,-0.033318041,0.069943915,0.00214711,0.040541,-0.004925628,-0.000151205,-0.00433,0,0,0,0,-0.004055,0.52041476,,,,
13/09/2020,37,0.008,1.076,0.0006,1.076,1.029632,0.008863072,0.00066473,0,0,AVAILABLE,FALSE,52,50.7,57.45,8.71781,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008863072,0.00066473,0.498999831,-0.038952538,0.07726658,0.002419278,0.04568,-0.005794993,-0.000181446,-0.005196,0,0,0,0,-0.004866,0.569374712,,,,
13/09/2020,38,0.0057,1.076,0.0012,1.076,1.0298561,0.006316313,0.00132975,0,0,AVAILABLE,FALSE,52,50.5,58.9,8.64213,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006316313,0.00132975,0.364590244,-0.079888732,0.054586402,0.001723736,0.032547,-0.011491874,-0.000362892,-0.010392,0,0,0,0,-0.009732,0.341579883,,,,
13/09/2020,39,0.0043,1.076,0.0002,1.076,1.0298597,0.004764955,0.000221626,0,0,AVAILABLE,FALSE,57.99,53,57.45,8.64253,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004764955,0.000221626,0.268271724,-0.012987051,0.041181265,0.001300362,0.024553,-0.001915408,-6.05E-05,-0.001732,0,0,0,0,-0.001622,0.316989411,,,,
13/09/2020,40,0.0092,1.076,0,1.076,1.0306778,0.010202886,0,0,0,AVAILABLE,FALSE,57.99,54.1,59.5,9.11415,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010202886,0,0.594930264,0,0.09299063,0.00278217,0.052532,0,0,0,0,0,0,0,0,0.743235065,,,,
13/09/2020,41,0.0075,1.076,0.0001,1.076,1.030613,0.008317047,0.000110894,0,0,AVAILABLE,FALSE,56,58,60,8.67509,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008317047,0.000110894,0.489042358,-0.00678671,0.07215113,0.002268074,0.042825,-0.000962015,-3.02E-05,-0.000866,0,0,0,0,-0.000811,0.596830596,,,,
13/09/2020,42,0.0123,1.076,0.0027,1.076,1.0312269,0.013648082,0.00299592,0,0,AVAILABLE,FALSE,56,49.6,58.9,8.05326,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013648082,0.00299592,0.787794576,-0.179988905,0.109911551,0.003719641,0.070233,-0.024126926,-0.000816506,-0.023382,0,0,0,0,-0.021897,0.72144743,,,,
13/09/2020,43,0.0028,1.076,0.0041,1.076,1.0316498,0.003108155,0.004551226,0,0,AVAILABLE,FALSE,49.92,53.6,58.9,7.60133,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003108155,0.004551226,0.179408895,-0.273428571,0.023626108,0.000846747,0.015988,-0.034595373,-0.00123988,-0.035506,0,0,0,0,-0.033251,-0.158151073,,,,
13/09/2020,44,0.0075,1.076,0.0011,1.076,1.0312282,0.008322012,0.001220562,0,0,AVAILABLE,FALSE,49.92,43.65,34.46,7.18366,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008322012,0.001220562,0.281040988,-0.042901767,0.059782502,0.002268074,0.002475,-0.0087681,-0.000332651,-0.004015,0,0,0,0,-0.008921,0.280628045,,,,
13/09/2020,45,0.0114,1.076,0.0004,1.076,1.03186,0.012657208,0.000444113,0,0,AVAILABLE,FALSE,37.65,40.2,31.77,7.77772,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012657208,0.000444113,0.394077093,-0.014391645,0.098444216,0.003447472,0.003762,-0.003454183,-0.000120964,-0.00146,0,0,0,0,-0.003244,0.477059989,,,,
13/09/2020,46,0.008,1.076,0.0006,1.076,1.0311718,0.008876327,0.000665725,0,0,AVAILABLE,FALSE,37.65,33.8,36.86,7.08259,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008876327,0.000665725,0.32063778,-0.025029378,0.062867384,0.002419278,0.00264,-0.004715054,-0.000181446,-0.00219,0,0,0,0,-0.004866,0.351582565,,,,
13/09/2020,47,0.0099,1.076,0.0001,1.076,1.0337465,0.011011881,0.000111231,0,0,LJ_NON_DISPATCH,FALSE,34.58,36.1,51.85,7.4949,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011011881,0.000111231,0.55954672,-0.00588268,0.082532949,0.002993857,0.003267,-0.000833666,-3.02E-05,-0.000365,0,0,0,0,-0.000811,0.640417938,,,,
13/09/2020,48,0.0055,1.076,0,1.076,1.0353784,0.006127369,0,0,0,LJ_NON_DISPATCH,FALSE,34.58,31.2,50.5,7.09525,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006127369,0,0.30324351,0,0.043475218,0.001663254,0.001815,0,0,0,0,0,0,0,0,0.350196982,,,,
14/09/2020,1,0,1.076,0.0458,1.076,1.0365912,0,0.051084044,0,0,LJ_NON_DISPATCH,FALSE,32.67,35.7,50.5,6.53418,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051084044,0,-2.631339086,0,0,0,-0.333792336,-0.013850369,-0.16717,0,0,0,0,-0.371438,-3.517589791,,,,
14/09/2020,2,0.0049,1.072,0.0006,1.072,1.0359486,0.005441631,0.000666322,0,0,LJ_NON_DISPATCH,FALSE,32.67,29,50,6.87047,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005441631,0.000666322,0.266639909,-0.033982429,0.037386561,0.001476299,0.001617,-0.004577946,-0.000180771,-0.00219,0,0,0,0,-0.004866,0.261322623,,,,
14/09/2020,3,0.0016,1.072,0.0014,1.072,1.0347922,0.001774876,0.001553016,0,0,LJ_NON_DISPATCH,FALSE,31.17,33.2,49.95,7.00586,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001774876,0.001553016,0.086881935,-0.079124619,0.01243453,0.000482057,0.000528,-0.010880214,-0.0004218,-0.00511,0,0,0,0,-0.011354,-0.006564111,,,,
